Plate_ID,Row,Col,Gene_ID,Golden_Gate_Enzyme,Payload_Name,PTag_1_ID,PTag_2_ID,Oralgen Gene ID,GI,SMU #,VIMSS (MicrobesOnline #),GeneID,colony_growth,liquid_growth,RawMaxOD,TimeMaxOD,PredVMax,TimePredVMax,PassColony,PassLiquid,PassMaxOD,PassTimeMaxOD,PassVMax,PassTimeVMax,PassAll,Pass5,Pass4,Pass3
35,F,1,SMU_2141,BsaI,KU_Payload_1,Tag_64,Tag_110,,,,,,N,N,1.673,12.33667,0.35770179,7.43667,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
35,G,1,SMU_2143c,BsaI,KU_Payload_1,Tag_36,Tag_147,,,,,,Y,Y,1.327,28.00333,0.399903016,26.23667,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
35,H,1,SMU_2147c,BsaI,KU_Payload_1,Tag_66,Tag_191,,,,,,Y,Y,1.724,12.67,0.319768796,8.22667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
35,A,1,SMU_2156,BsmBI/Esp3I,KU_Payload_6,Tag_72,Tag_159,,,,,,Y,Y,1.518,11.33667,0.340651238,7.30667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
35,B,1,SMU_2157,BsaI,KU_Payload_1,Tag_77,Tag_105,,,,,,Y,Y,1.69,11.33667,0.34476022,7.81667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
35,C,1,SMU_2158c,BbsI,KU_Payload_3,Tag_4,Tag_22,,,,,,Y,Y,1.636,12.33667,0.389407911,6.81667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
35,D,1,SMU_2159,BbsI,KU_Payload_4,Tag_32,Tag_116,,,,,,Y,Y,1.577,13.00333,0.337487966,7.77667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
35,E,1,SMU_2161c,BsaI,KU_Payload_1,Tag_20,Tag_183,,,,,,Y,Y,1.676,11.00333,0.317593389,8.36667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
35,F,1,SMU_2162c,BsaI,KU_Payload_1,Tag_49,Tag_112,,,,,,Y,Y,1.636,12.00333,0.38249904,7.11667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
35,G,1,SMU_2164,BsaI,KU_Payload_2,Tag_104,Tag_179,,,,,,Y,Y,1.615,13.00333,0.353324601,7.79667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
35,H,1,SMU_2165,BsaI,KU_Payload_2,Tag_14,Tag_150,,,,,,Y,Y,1.766,15.33667,0.297785731,9.95667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,A,1,SMU_01,BsaI,KD_Payload_2,Tag_58,Tag_82,,,,,,N,N,0.13,16.00333,2.95E-24,1.33639,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36,B,1,SMU_05,BsaI,KD_Payload_2,Tag_14,Tag_154,,,,,,Y,Y,1.144,24.00333,0.396839132,23.66639,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
36,C,1,SMU_06,BsaI,KD_Payload_2,Tag_70,Tag_92,,,,,,Y,Y,1.422,13.00306,0.305224831,8.39639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,D,1,SMU_09,BsaI,KD_Payload_2,Tag_62,Tag_106,,,,,,N,N,0.121,8.33667,7.54E-16,1.33639,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36,E,1,SMU_14,BsaI,KD_Payload_2,Tag_36,Tag_138,,,,,,N,N,0.112,8.33667,3.58E-23,1.33639,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36,F,1,SMU_16,BsaI,KD_Payload_2,Tag_88,Tag_177,,,,,,Y,Y,1.422,13.33639,0.299823882,8.72639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,G,1,SMU_20,BsaI,KD_Payload_2,Tag_32,Tag_192,,,,,,Y,Y,1.63,13.00306,0.442254041,7.95639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,H,1,SMU_22,BsaI,KD_Payload_2,Tag_186,Tag_188,,,,,,Y,Y,0.582,24.00333,0.263073125,23.66639,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
36,A,2,SMU_23,BsaI,KD_Payload_2,Tag_7,Tag_29,,,,,,N,N,0.118,16.00333,2.55E-22,1.33639,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36,B,2,SMU_26,BsaI,KD_Payload_2,Tag_12,Tag_176,,,,,,Y,Y,1.52,12.00306,0.381089881,7.81639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,C,2,SMU_28,BsaI,KD_Payload_2,Tag_40,Tag_99,,,,,,Y,Y,1.396,12.33667,0.335996993,8.14639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,D,2,SMU_29,BsaI,KD_Payload_2,Tag_115,Tag_150,,,,,,Y,Y,1.321,12.33667,0.275145957,7.83639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,E,2,SMU_38c,BsaI,KD_Payload_1,Tag_170,Tag_177,,,,,,Y,Y,1.344,13.00306,0.318254813,8.49639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,F,2,SMU_39,BsaI,KD_Payload_2,Tag_40,Tag_117,,,,,,Y,Y,1.423,12.33667,0.31456925,7.98639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,G,2,SMU_40,BsaI,KD_Payload_2,Tag_113,Tag_163,,,,,,Y,Y,1.414,12.67,0.337951985,8.24639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,H,2,SMU_42,BsaI,KD_Payload_2,Tag_22,Tag_159,,,,,,Y,Y,1.448,13.00306,0.312168432,9.09639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,A,3,SMU_43,BsaI,KD_Payload_2,Tag_65,Tag_121,,,,,,Y,Y,1.708,12.33667,0.482327502,8.29639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,B,3,SMU_48,BsaI,KD_Payload_2,Tag_86,Tag_135,,,,,,Y,Y,1.293,12.67,0.313214439,7.73639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,C,3,SMU_61,BsaI,KD_Payload_2,Tag_41,Tag_121,,,,,,Y,Y,1.306,12.67,0.317480079,8.17639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,D,3,SMU_comS1,BsaI,KD_Payload_2,Tag_86,Tag_106,,,,,,Y,Y,1.341,12.33667,0.315416032,8.01639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,E,3,SMU_63c,BbsI,KD_Payload_3,Tag_26,Tag_156,,,,,,Y,Y,1.383,13.00306,0.308251157,8.73639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,F,3,SMU_64,BsaI,KD_Payload_2,Tag_109,Tag_132,,,,,,Y,Y,1.313,12.33667,0.313596808,8.19639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,G,3,SMU_68,BsaI,KD_Payload_2,Tag_135,Tag_185,,,,,,Y,Y,1.407,12.33667,0.33355268,8.05639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,H,3,SMU_70,BsaI,KD_Payload_2,Tag_21,Tag_157,,,,,,Y,Y,1.188,24.00333,0.3627391,21.94639,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
36,A,4,SMU_71,BsaI,KD_Payload_2,Tag_31,Tag_188,,,,,,Y,Y,1.547,12.33667,0.373814316,8.08639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,B,4,SMU_72,BbsI,KD_Payload_4,Tag_63,Tag_182,,,,,,Y,Y,1.435,12.33667,0.3427366,8.29639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,C,4,SMU_74,BsaI,KD_Payload_2,Tag_52,Tag_74,,,,,,Y,Y,1.318,13.00306,0.302027659,8.58639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,D,4,SMU_78,BsaI,KD_Payload_2,Tag_2,Tag_6,,,,,,Y,Y,1.379,12.33667,0.317656654,7.99639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,E,4,SMU_80,BsaI,KD_Payload_2,Tag_29,Tag_128,,,,,,N,N,0.129,8.33667,1.34E-20,1.33639,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36,F,4,SMU_88c,BsaI,KD_Payload_1,Tag_129,Tag_162,,,,,,Y,Y,1.398,12.67,0.328964861,8.28639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,G,4,SMU_89c,BsaI,KD_Payload_1,Tag_92,Tag_152,,,,,,Y,Y,1.451,12.67,0.278318608,7.99639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,H,4,SMU_91,BsaI,KD_Payload_2,Tag_41,Tag_87,,,,,,Y,Y,1.5,14.00306,0.349612395,9.69639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,A,5,SMU_92c,BsaI,KD_Payload_1,Tag_154,Tag_171,,,,,,Y,Y,1.464,12.00306,0.365815597,7.62639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,B,5,SMU_93c,BsaI,KD_Payload_1,Tag_136,Tag_180,,,,,,Y,Y,1.546,12.33667,0.3549692,8.41639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,C,5,SMU_94c,BsmBI/Esp3I,KD_Payload_5,Tag_94,Tag_179,,,,,,Y,Y,1.439,12.67,0.327515255,8.52639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,D,5,SMU_96,BsaI,KD_Payload_2,Tag_168,Tag_170,,,,,,Y,?,1.442,12.00306,0.34578671,7.83639,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
36,E,5,SMU_97,BsaI,KD_Payload_2,Tag_92,Tag_189,,,,,,?,N,0.114,8.33667,2.22E-18,1.33639,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36,F,5,SMU_99,BsaI,KD_Payload_2,Tag_18,Tag_149,,,,,,N,N,0.116,8.33667,1.11E-16,1.33639,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36,G,5,SMU_100,BbsI,KD_Payload_4,Tag_152,Tag_154,,,,,,Y,Y,1.358,13.33639,0.306864242,9.14639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,H,5,SMU_106c,BsaI,KD_Payload_1,Tag_24,Tag_43,,,,,,Y,Y,1.511,13.00306,0.339021004,8.58639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,A,6,SMU_107,BbsI,KD_Payload_4,Tag_26,Tag_53,,,,,,Y,Y,1.476,12.33667,0.380320908,7.82639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,B,6,SMU_109,BbsI,KD_Payload_4,Tag_14,Tag_102,,,,,,Y,Y,1.552,12.33667,0.354439004,8.42639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,C,6,SMU_110,BsaI,KD_Payload_1,Tag_19,Tag_56,,,,,,Y,Y,1.355,12.67,0.336418593,8.13639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,D,6,SMU_112c,BsaI,KD_Payload_1,Tag_163,Tag_187,,,,,,Y,Y,1.448,12.67,0.551887321,7.89639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,E,6,SMU_113,BsaI,KD_Payload_2,Tag_36,Tag_52,,,,,,Y,Y,1.411,13.00306,0.331073721,8.83639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,F,6,SMU_117c,BsaI,KD_Payload_1,Tag_44,Tag_62,,,,,,Y,Y,1.414,13.00306,0.329917761,8.85639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,G,6,SMU_119,BsaI,KD_Payload_1,Tag_4,Tag_61,,,,,,Y,Y,1.423,13.00306,0.319410745,8.91639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,H,6,SMU_120,BsaI,KD_Payload_2,Tag_76,Tag_101,,,,,,Y,Y,1.397,13.00306,0.308606933,8.61639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,A,7,SMU_121,BsaI,KD_Payload_1,Tag_85,Tag_99,,,,,,Y,Y,1.499,12.67,0.361912312,8.42639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,B,7,SMU_123,BbsI,KD_Payload_4,Tag_161,Tag_179,,,,,,N,N,0.117,16.00333,5.27E-26,1.33639,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36,C,7,SMU_124,BsaI,KD_Payload_2,Tag_35,Tag_190,,,,,,Y,Y,1.347,13.00306,0.316316622,8.66639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,D,7,SMU_127,BsaI,KD_Payload_2,Tag_122,Tag_168,,,,,,Y,Y,1.412,12.33667,0.349728039,8.45639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,E,7,SMU_133c,BsaI,KD_Payload_1,Tag_101,Tag_136,,,,,,Y,Y,1.348,12.67,0.32367184,8.38639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,F,7,SMU_134,BsaI,KD_Payload_2,Tag_62,Tag_129,,,,,,Y,Y,1.371,13.33639,0.300969417,8.92639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,G,7,SMU_135,BsaI,KD_Payload_1,Tag_7,Tag_82,,,,,,Y,Y,1.392,13.33639,0.314713208,9.00639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,H,7,SMU_136c,BsaI,KD_Payload_1,Tag_60,Tag_109,,,,,,Y,Y,1.427,13.00306,0.335551926,8.19639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,A,8,SMU_137,BsaI,KD_Payload_2,Tag_1,Tag_84,,,,,,Y,Y,1.46,13.33639,0.359437156,8.56639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,B,8,SMU_145,BsaI,KD_Payload_2,Tag_130,Tag_151,,,,,,Y,Y,1.524,13.00306,0.335381423,8.84639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,C,8,SMU_148,BsaI,KD_Payload_2,Tag_23,Tag_49,,,,,,Y,Y,1.634,12.33667,0.387292877,8.32639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,D,8,SMU_150,BsaI,KD_Payload_2,Tag_66,Tag_153,,,,,,Y,Y,1.364,12.67,0.323110792,8.29639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,E,8,SMU_153,BsaI,KD_Payload_2,Tag_10,Tag_171,,,,,,Y,Y,1.335,12.33667,0.315170494,8.07639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,F,8,SMU_154,BsaI,KD_Payload_2,Tag_149,Tag_166,,,,,,?,Y,1.445,12.33667,0.352456975,8.22639,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
36,G,8,SMU_160,BsaI,KD_Payload_2,Tag_8,Tag_134,,,,,,Y,Y,1.414,13.33639,0.325911007,8.91639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,H,8,SMU_162c,BsaI,KD_Payload_1,Tag_90,Tag_185,,,,,,Y,Y,1.433,13.00306,0.33930467,8.27639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,A,9,SMU_163c,BsaI,KD_Payload_1,Tag_23,Tag_175,,,,,,Y,Y,1.49,13.00306,0.375808649,8.35639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,B,9,SMU_164,BsaI,KD_Payload_2,Tag_64,Tag_96,,,,,,Y,Y,1.44,12.67,0.329948532,8.50639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,C,9,SMU_166,BsaI,KD_Payload_2,Tag_75,Tag_171,,,,,,Y,Y,1.335,12.33667,0.323900467,8.06639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,D,9,SMU_169,BsaI,KD_Payload_2,Tag_62,Tag_71,,,,,,N,N,0.119,2.67,6.33E-23,1.33639,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36,E,9,SMU_172,BsaI,KD_Payload_2,Tag_35,Tag_120,,,,,,Y,Y,1.319,12.67,0.2830038,8.55639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,F,9,SMU_174c,BsaI,KD_Payload_1,Tag_29,Tag_116,,,,,,Y,Y,1.359,12.67,0.302330658,8.44639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,G,9,SMU_177,BsaI,KD_Payload_2,Tag_135,Tag_141,,,,,,Y,Y,1.42,13.00306,0.334148689,8.16639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,H,9,SMU_179,BsaI,KD_Payload_2,Tag_61,Tag_188,,,,,,Y,Y,1.471,12.67,0.322684261,7.83639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,A,1,SMU_181,BsaI,KD_Payload_2,Tag_92,Tag_125,,,,,,Y,Y,1.481,13.00306,0.364865538,8.17639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,B,1,SMU_182,BsaI,KD_Payload_2,Tag_130,Tag_170,,,,,,Y,Y,1.313,13.00306,0.305071956,8.24639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,C,1,SMU_189,BsaI,KD_Payload_2,Tag_31,Tag_88,,,,,,Y,Y,1.417,13.67,0.316222621,9.20639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,D,1,SMU_213c,BbsI,KD_Payload_3,Tag_42,Tag_183,,,,,,Y,Y,1.344,12.67,0.318556641,8.15639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,E,1,SMU_215c,BsaI,KD_Payload_1,Tag_92,Tag_184,,,,,,Y,Y,1.347,12.67,0.320332322,8.22639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,F,1,SMU_216c,BsaI,KD_Payload_1,Tag_44,Tag_160,,,,,,Y,Y,1.5,13.00306,0.317117842,8.89639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,G,1,SMU_217c,BsaI,KD_Payload_1,Tag_175,Tag_184,,,,,,Y,Y,1.519,13.00306,0.330558354,8.70639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,H,1,SMU_218,BsaI,KD_Payload_2,Tag_23,Tag_69,,,,,,Y,Y,1.485,13.00306,0.317892687,8.31639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,A,1,SMU_220c,BsaI,KD_Payload_1,Tag_142,Tag_166,,,,,,Y,Y,1.486,14.00306,0.33945436,9.15639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,B,1,SMU_221c,BsaI,KD_Payload_1,Tag_100,Tag_165,,,,,,Y,Y,1.439,13.00306,0.363118034,8.04639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,C,1,SMU_222c,BsaI,KD_Payload_1,Tag_9,Tag_153,,,,,,Y,Y,1.344,13.00306,0.328220714,8.57639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,D,1,SMU_223c,BsaI,KD_Payload_1,Tag_50,Tag_90,,,,,,Y,Y,1.358,14.33667,0.2759743,9.57639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,E,1,SMU_225c,BsaI,KD_Payload_1,Tag_119,Tag_189,,,,,,Y,Y,1.486,13.33639,0.323997337,9.04639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,F,1,SMU_226c,BsaI,KD_Payload_1,Tag_104,Tag_107,,,,,,Y,Y,1.408,12.67,0.313738912,8.19639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,G,1,SMU_227c,BsaI,KD_Payload_1,Tag_41,Tag_94,,,,,,Y,Y,1.502,15.00306,0.283774472,10.08639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,H,1,SMU_228,BsaI,KD_Payload_2,Tag_79,Tag_149,,,,,,Y,Y,1.533,23.33639,0.349536157,7.79639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,A,1,SMU_231,BbsI,KD_Payload_4,Tag_101,Tag_109,,,,,,Y,Y,1.448,13.00306,0.337323974,8.31639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,B,1,SMU_234,BsaI,KD_Payload_2,Tag_2,Tag_62,,,,,,Y,Y,1.44,13.00306,0.313111424,7.98639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,C,1,SMU_239c,BsaI,KD_Payload_1,Tag_12,Tag_178,,,,,,Y,Y,1.541,12.00306,0.347587148,9.25639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,D,1,SMU_244,BsaI,KD_Payload_2,Tag_23,Tag_131,,,,,,Y,Y,1.395,16.00333,0.412359332,12.31639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,E,1,SMU_245,BsaI,KD_Payload_2,Tag_84,Tag_157,,,,,,?,N,0.121,11.33667,5.15E-23,1.33639,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36,F,1,SMU_247,BsaI,KD_Payload_2,Tag_77,Tag_165,,,,,,Y,Y,1.519,15.00306,0.356990305,10.47639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,G,1,SMU_252,BsaI,KD_Payload_2,Tag_8,Tag_108,,,,,,Y,Y,1.597,12.67,0.453957028,9.04639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,H,1,SMU_253,BsaI,KD_Payload_1,Tag_86,Tag_131,,,,,,Y,Y,1.081,9.33667,0.240090672,7.48639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
37,A,1,SMU_255,BsaI,KD_Payload_2,Tag_141,Tag_188,,,,,,Y,Y,1.836,16.67,0.334246968,11.07667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
37,B,1,SMU_260,BsaI,KD_Payload_2,Tag_12,Tag_53,,,,,,Y,Y,1.901,15.00333,0.406007469,10.19667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
37,C,1,SMU_261c,BsaI,KD_Payload_1,Tag_47,Tag_99,,,,,,Y,Y,1.925,13.67,0.415220922,8.98667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
37,D,1,SMU_262,BsaI,KD_Payload_2,Tag_75,Tag_133,,,,,,Y,Y,1.919,14.00361,0.372218117,9.25667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
37,E,1,SMU_267c,BsaI,KD_Payload_1,Tag_56,Tag_149,,,,,,Y,Y,1.877,12.33667,0.448727059,8.26667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
37,F,1,SMU_268,BsaI,KD_Payload_2,Tag_11,Tag_30,,,,,,Y,Y,1.723,15.67028,0.408754944,8.63667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
37,G,1,SMU_270,BsaI,KD_Payload_2,Tag_43,Tag_137,,,,,,Y,Y,1.892,13.33694,0.423569652,8.68667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
37,H,1,SMU_271,BsaI,KD_Payload_2,Tag_7,Tag_122,,,,,,Y,Y,1.878,13.67,0.375931572,8.53667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
