Plate_ID,Row,Col,New_ID,Golden_Gate_Enzyme,Payload_Name,PTag_1_ID,PTag_2_ID,Oralgen Gene ID,GI,Locus,VIMSS (MicrobesOnline #),GeneID,colony_growth,liquid_growth,quivey_successful,quivey_essential,RawMaxOD,TimeMaxOD,PredVMax,TimePredVMax,PassColony,PassLiquid,PassMaxOD,PassTimeMaxOD,PassVMax,PassTimeVMax,PassAll,Pass5,Pass4,Pass3
5,G,7,SMU_comS2,BsaI,Payload_1,Tag_35,Tag_182,345,,,,,Y,Y,,,1.827,13.50306,0.330759898662611,9.37306,True,True,True,True,True,True,True,True,True,True
5,H,7,SMU_381c,BsaI,Payload_1,Tag_33,Tag_53,346,24378876,SMU.381c,VIMSS295179,1027917,Y,Y,Y,N,1.723,12.50306,0.330901148006574,9.15306,True,True,True,True,True,True,True,True,True,True
5,B,8,SMU_382c,BsaI,Payload_1,Tag_27,Tag_175,347,24378877,SMU.382c,VIMSS295180,1029451,Y,Y,Y,N,1.759,14.00306,0.322765743730552,8.85306,True,True,True,True,True,True,True,True,True,True
5,C,8,SMU_383c,BbsI,Payload_3,Tag_81,Tag_173,348,24378878,SMU.383c,VIMSS295181,1027921,Y,Y,N,?,1.789,13.00306,0.318220311124008,8.65306,True,True,True,True,True,True,True,True,True,True
5,D,8,SMU_384,BsmBI/Esp3I,Payload_6,Tag_9,Tag_113,349,24378879,SMU.384,VIMSS295182,1029520,Y,Y,N,?,1.46,14.75306,0.29202801435125,8.57306,True,True,True,True,True,True,True,True,True,True
5,E,8,SMU_385,BbsI,Payload_4,Tag_29,Tag_146,350,24378880,SMU.385,VIMSS295183,1027920,Y,Y,Y,N,1.805,13.50306,0.346610125963125,8.59306,True,True,True,True,True,True,True,True,True,True
5,F,8,SMU_386,BsaI,Payload_2,Tag_95,Tag_139,351,24378881,SMU.386,VIMSS295184,1027923,Y,Y,Y,N,1.882,13.50306,0.322113252885047,9.46306,True,True,True,True,True,True,True,True,True,True
5,G,8,SMU_387,BsaI,Payload_2,Tag_28,Tag_170,352,24378882,SMU.387,VIMSS295185,1029494,Y,Y,N,?,1.813,12.00306,0.339544712821601,8.53306,True,True,True,True,True,True,True,True,True,True
5,H,8,SMU_388,BsaI,Payload_2,Tag_51,Tag_185,353,24378883,SMU.388,VIMSS295186,1027922,Y,Y,Y,N,1.766,13.50306,0.322556984441597,9.22306,True,True,True,True,True,True,True,True,True,True
5,A,9,SMU_389,BsaI,Payload_2,Tag_27,Tag_147,354,24378884,SMU.389,VIMSS295187,1027925,Y,Y,Y,N,1.547,12.50306,0.333918604331691,7.86306,True,True,True,True,True,True,True,True,True,True
5,B,9,SMU_390,BsaI,Payload_2,Tag_113,Tag_164,355,24378885,SMU.390,VIMSS295188,1029550,Y,Y,N,?,1.822,14.00306,0.347749199670192,8.92306,True,True,True,True,True,True,True,True,True,True
5,C,9,SMU_391c,BsaI,Payload_1,Tag_67,Tag_89,356,24378886,SMU.391c,VIMSS295189,1027924,Y,Y,N,?,1.833,13.50306,0.342682037225531,8.88306,True,True,True,True,True,True,True,True,True,True
5,D,9,SMU_392c,BsaI,Payload_1,Tag_160,Tag_161,357,24378887,SMU.392c,VIMSS295190,1027928,Y,Y,N,Y,1.9,13.25306,0.353514825328802,8.52306,True,True,True,True,True,True,True,True,True,True
5,E,9,SMU_393,BsaI,Payload_2,Tag_5,Tag_53,358,24378888,SMU.393,VIMSS295191,1029507,Y,Y,N,?,1.877,12.25306,0.336624380808385,7.48306,True,True,True,True,True,True,True,True,True,True
5,F,9,SMU_394c,BsaI,Payload_1,Tag_81,Tag_144,359,24378889,SMU.394c,VIMSS295192,1027926,Y,Y,Y,N,1.893,12.75306,0.352568236308657,8.84306,True,True,True,True,True,True,True,True,True,True
5,H,9,SMU_395,BsaI,Payload_1,Tag_98,Tag_176,360,,,,,Y,Y,Y,N,1.8,14.25306,0.33030893477879,8.87306,True,True,True,True,True,True,True,True,True,True
5,A,10,SMU_396,BsaI,Payload_2,Tag_48,Tag_137,361,24378891,SMU.396,VIMSS295194,1029567,Y,Y,Y,N,1.427,14.25306,0.258241907774178,8.85306,True,True,True,True,True,True,True,True,True,True
5,B,10,SMU_399,BsaI,Payload_2,Tag_36,Tag_75,362,24378892,SMU.399,VIMSS295195,1027927,Y,Y,Y,N,1.802,12.00306,0.351956796284228,7.82306,True,True,True,True,True,True,True,True,True,True
5,C,10,SMU_400,BsaI,Payload_2,Tag_99,Tag_183,363,24378893,SMU.400,VIMSS295196,1027931,Y,Y,Y,N,1.74,14.75306,0.326720040215649,8.85306,True,True,True,True,True,True,True,True,True,True
5,D,10,SMU_401c,BsaI,Payload_1,Tag_41,Tag_164,364,24378894,SMU.401c,VIMSS295197,1027930,Y,Y,Y,N,1.577,13.50306,0.347377214454463,8.28306,True,True,True,True,True,True,True,True,True,True
5,E,10,SMU_402,BsaI,Payload_1,Tag_101,Tag_140,365,,,,,Y,Y,Y,N,1.916,14.25306,0.33275012382503,10.93306,True,True,True,True,True,True,True,True,True,True
5,G,10,SMU_403,BsaI,Payload_2,Tag_139,Tag_188,366,24378896,SMU.403,VIMSS295199,1027933,Y,Y,Y,N,1.853,13.50306,0.35994928237206,9.60306,True,True,True,True,True,True,True,True,True,True
5,H,10,SMU_404c,BsaI,Payload_1,Tag_155,Tag_175,367,24378897,SMU.404c,VIMSS295200,1029466,Y,Y,N,Y,1.746,13.25306,0.360925715341871,8.54306,True,True,True,True,True,True,True,True,True,True
5,A,11,SMU_405c,BsaI,Payload_1,Tag_46,Tag_157,368,24378898,SMU.405c,VIMSS295201,1027932,Y,Y,N,?,1.725,11.25306,0.340374057985995,7.03306,True,True,True,True,True,True,True,True,True,True
5,B,11,SMU_406c,BsaI,Payload_1,Tag_155,Tag_185,369,24378899,SMU.406c,VIMSS295202,1027935,Y,Y,N,?,1.704,14.00306,0.324885314370885,8.41306,True,True,True,True,True,True,True,True,True,True
5,D,11,SMU_407,BsaI,Payload_2,Tag_100,Tag_103,370,24378900,SMU.407,VIMSS295203,1029571,Y,Y,N,?,1.822,13.00306,0.32799843044158,9.89306,True,True,True,True,True,True,True,True,True,True
5,E,11,SMU_408,BsaI,Payload_2,Tag_28,Tag_133,371,24378901,SMU.408,VIMSS295204,1027934,Y,Y,Y,N,1.834,15.25306,0.27266778840903,11.48306,True,True,True,True,True,True,True,True,True,True
5,F,11,SMU_409,BsaI,Payload_2,Tag_14,Tag_65,372,24378902,SMU.409,VIMSS295205,1027937,Y,Y,N,?,1.805,13.00306,0.323425423771412,9.04306,True,True,True,True,True,True,True,True,True,True
5,H,11,SMU_410,BsaI,Payload_2,Tag_48,Tag_124,373,24378903,SMU.410,VIMSS295206,1029569,Y,Y,Y,N,1.718,13.75306,0.384730476257047,8.76306,True,True,True,True,True,True,True,True,True,True
5,A,12,SMU_411c,BsaI,Payload_1,Tag_31,Tag_189,374,24378904,SMU.411c,VIMSS295207,1027936,Y,Y,Y,N,1.784,12.50306,0.340813967054921,9.03306,True,True,True,True,True,True,True,True,True,True
5,B,12,SMU_412c,BsaI,Payload_1,Tag_48,Tag_181,375,24378905,SMU.412c,VIMSS295208,1027939,Y,Y,Y,N,1.81,13.50306,0.353298928089423,9.38306,True,True,True,True,True,True,True,True,True,True
5,C,12,SMU_413,BsaI,Payload_2,Tag_44,Tag_154,376,24378906,SMU.413,VIMSS295209,1029574,Y,Y,Y,N,1.747,13.00306,0.331602841341738,9.49306,True,True,True,True,True,True,True,True,True,True
5,D,12,SMU_414,BsaI,Payload_2,Tag_3,Tag_84,377,24378907,SMU.414,VIMSS295210,1027938,Y,Y,Y,N,1.731,13.25306,0.323435451171542,9.50306,True,True,True,True,True,True,True,True,True,True
5,E,12,SMU_415,BsaI,Payload_2,Tag_71,Tag_142,378,24378908,SMU.415,VIMSS295211,1027941,Y,Y,N,Y,1.778,15.00306,0.312255258985294,9.98306,True,True,True,True,True,True,True,True,True,True
5,F,12,SMU_416,BsaI,Payload_2,Tag_43,Tag_115,379,24378909,SMU.416,VIMSS295212,1029334,Y,Y,Y,N,1.649,13.50306,0.286010992755174,8.77306,True,True,True,True,True,True,True,True,True,True
5,G,12,SMU_417,BsaI,Payload_2,Tag_167,Tag_177,380,24378910,SMU.417,VIMSS295213,1027942,N,Y,Y,N,1.52,16.50306,0.187152189012215,11.43306,False,True,True,True,True,True,False,True,True,True
5,H,12,SMU_418,BsaI,Payload_2,Tag_42,Tag_55,381,24378911,SMU.418,VIMSS295214,1029573,N,N,N,?,0.084,3.00333,-8.56091006298727E-21,1.00306,False,False,False,False,False,False,False,False,False,False
6,A,1,SMU_419,BsaI,Payload_2,Tag_4,Tag_115,382,24378912,SMU.419,VIMSS295215,1027940,N,N,N,Y,0.086,7.50333,0,1.00333,False,False,False,True,False,False,False,False,False,False
6,B,1,SMU_420,BsaI,Payload_2,Tag_179,Tag_185,383,24378913,SMU.420,VIMSS295216,1027943,N,?,Y,N,1.613,23.25333,0.339898342755211,18.46333,False,False,True,True,True,True,False,False,True,True
6,C,1,SMU_421,BsaI,Payload_2,Tag_5,Tag_115,384,24378914,SMU.421,VIMSS295217,1029572,N,N,N,Y,0.098,22.50361,8.00774377804235E-22,1.00333,False,False,False,True,False,False,False,False,False,False
6,E,1,SMU_422,BsaI,Payload_2,Tag_79,Tag_89,385,24378915,SMU.422,VIMSS295218,1028307,Y,Y,N,?,1.843,11.75333,0.366869405040217,6.88333,True,True,True,True,True,True,True,True,True,True
6,G,1,SMU_423,BsaI,Payload_2,Tag_113,Tag_122,386,24378916,SMU.423,VIMSS295219,1027944,Y,Y,Y,N,1.788,12.25333,0.379093803768321,8.11333,True,True,True,True,True,True,True,True,True,True
6,A,2,SMU_424,BsaI,Payload_2,Tag_111,Tag_141,387,24378917,SMU.424,VIMSS295220,1029575,?,Y,N,Y,1.798,12.75333,0.333066733943781,8.98333,False,True,True,True,True,True,False,True,True,True
6,B,2,SMU_426,BbsI,Payload_4,Tag_67,Tag_157,388,24378918,SMU.426,VIMSS295221,1028623,Y,Y,Y,N,1.72,11.75333,0.337997404579766,7.44333,True,True,True,True,True,True,True,True,True,True
6,C,2,SMU_427,BsaI,Payload_2,Tag_69,Tag_140,389,24378919,SMU.427,VIMSS295222,1027946,Y,Y,N,?,1.778,13.50333,0.320650015644481,8.45333,True,True,True,True,True,True,True,True,True,True
6,E,2,SMU_428,BbsI,Payload_4,Tag_140,Tag_145,390,24378920,SMU.428,VIMSS295223,1029578,Y,Y,Y,N,1.777,11.00333,0.339119012839926,6.72333,True,True,True,True,True,True,True,True,True,True
6,F,2,SMU_429c,BsaI,Payload_1,Tag_63,Tag_116,391,24378921,SMU.429c,VIMSS295224,1027945,Y,Y,Y,N,1.808,12.75333,0.341746180985201,8.89333,True,True,True,True,True,True,True,True,True,True
6,H,2,SMU_431,BbsI,Payload_4,Tag_145,Tag_176,392,24378922,SMU.431,VIMSS295225,1027948,Y,Y,N,Y,1.72,11.00333,0.353545518923036,7.05333,True,True,True,True,True,True,True,True,True,True
6,A,3,SMU_432,BbsI,Payload_4,Tag_140,Tag_180,393,24378923,SMU.432,VIMSS295226,1029576,Y,Y,Y,N,1.733,12.50333,0.355741027954166,7.63333,True,True,True,True,True,True,True,True,True,True
6,B,3,SMU_433,BsaI,Payload_2,Tag_121,Tag_184,394,24378924,SMU.433,VIMSS295227,1027947,Y,Y,Y,N,1.826,12.75333,0.333760317014216,8.68333,True,True,True,True,True,True,True,True,True,True
6,C,3,SMU_434,BbsI,Payload_4,Tag_99,Tag_112,395,24378925,SMU.434,VIMSS295228,1027950,Y,Y,Y,N,1.758,12.75333,0.346342453051324,8.14333,True,True,True,True,True,True,True,True,True,True
6,E,3,SMU_435,BsaI,Payload_2,Tag_1,Tag_140,396,24378926,SMU.435,VIMSS295229,1029580,Y,Y,N,?,1.726,12.25333,0.347033711933423,7.80333,True,True,True,True,True,True,True,True,True,True
6,F,3,SMU_436c,BbsI,Payload_3,Tag_96,Tag_106,397,24378927,SMU.436c,VIMSS295230,1027949,Y,Y,Y,N,1.786,12.00333,0.33625590061306,8.63333,True,True,True,True,True,True,True,True,True,True
6,G,3,SMU_437c,BsaI,Payload_1,Tag_15,Tag_29,398,,SMU.437c,VIMSS10942651,1027952,Y,Y,N,?,1.815,13.00333,0.333514325353737,9.19333,True,True,True,True,True,True,True,True,True,True
6,H,3,SMU_438c,BsaI,Payload_1,Tag_96,Tag_177,399,24378928,SMU.438c,VIMSS295231,1029346,Y,Y,N,?,1.8,12.75333,0.332110583624066,8.70333,True,True,True,True,True,True,True,True,True,True
6,B,4,SMU_439,BsaI,Payload_2,Tag_20,Tag_58,400,24378929,SMU.439,VIMSS295232,1027953,Y,Y,Y,N,1.837,14.25333,0.33795129095697,9.66333,True,True,True,True,True,True,True,True,True,True
6,C,4,SMU_440,BbsI,Payload_4,Tag_41,Tag_62,401,24378930,SMU.440,VIMSS295233,1029579,Y,Y,N,?,1.738,14.75333,0.311943167107591,9.25333,True,True,True,True,True,True,True,True,True,True
6,D,4,SMU_441,BsaI,Payload_2,Tag_27,Tag_182,402,24378931,SMU.441,VIMSS295234,1027951,N,N,Y,N,0.105,11.00333,3.03776947332303E-28,1.00333,False,False,False,True,False,False,False,False,False,False
6,E,4,SMU_442,BsaI,Payload_2,Tag_11,Tag_170,403,24378932,SMU.442,VIMSS295235,1027954,Y,Y,N,?,1.745,12.75333,0.342593052219622,8.47333,True,True,True,True,True,True,True,True,True,True
6,F,4,SMU_444,BsaI,Payload_2,Tag_79,Tag_102,404,24378933,SMU.444,VIMSS295236,1029581,?,Y,Y,N,1.778,11.50333,0.336839912087001,7.61333,False,True,True,True,True,True,False,True,True,True
6,G,4,SMU_445,PaqCI,Payload_8,Tag_87,Tag_134,405,24378934,SMU.445,VIMSS295237,1027904,?,N,Y,N,0.105,3.00333,1.6376721794982E-12,1.00333,False,False,False,False,False,False,False,False,False,False
6,H,4,SMU_446,BsmBI/Esp3I,Payload_6,Tag_24,Tag_95,406,24378935,SMU.446,VIMSS295238,1027957,?,Y,N,Y,1.544,12.50333,0.32508867282639,7.25333,False,True,True,True,True,True,False,True,True,True
6,A,5,SMU_447,BsaI,Payload_2,Tag_19,Tag_118,407,24378936,SMU.447,VIMSS295239,1029601,Y,Y,N,?,1.775,14.75333,0.299156470997194,9.81333,True,True,True,True,True,True,True,True,True,True
6,B,5,SMU_448,BsaI,Payload_2,Tag_131,Tag_160,408,24378937,SMU.448,VIMSS295240,1027956,Y,Y,Y,N,1.751,14.00333,0.319282763232587,9.26333,True,True,True,True,True,True,True,True,True,True
6,D,5,SMU_449,BsaI,Payload_2,Tag_27,Tag_44,409,24378938,SMU.449,VIMSS295241,1027960,Y,Y,N,Y,1.782,13.75333,0.309711049619177,9.59333,True,True,True,True,True,True,True,True,True,True
6,E,5,SMU_450,BsaI,Payload_2,Tag_16,Tag_38,410,24378939,SMU.450,VIMSS295242,1029582,Y,Y,Y,N,1.824,13.25333,0.325176235511997,9.54333,True,True,True,True,True,True,True,True,True,True
6,F,5,SMU_451,BsaI,Payload_2,Tag_22,Tag_181,411,24378940,SMU.451,VIMSS295243,1027958,Y,Y,Y,N,1.846,12.75333,0.385338600363561,8.20333,True,True,True,True,True,True,True,True,True,True
6,G,5,SMU_453,BsaI,Payload_2,Tag_16,Tag_128,412,24378941,SMU.453,VIMSS295244,1027961,Y,Y,N,Y,1.336,20.00333,0.128525079832326,13.68333,True,True,True,True,True,True,True,True,True,True
6,H,5,SMU_454,BsaI,Payload_2,Tag_111,Tag_117,413,24378942,SMU.454,VIMSS295245,1029345,N,N,N,Y,0.096,4.50333,1.64071389599244E-17,1.00333,False,False,False,False,False,False,False,False,False,False
6,A,6,SMU_455,BsaI,Payload_2,Tag_43,Tag_80,414,24378943,SMU.455,VIMSS295246,1028367,N,N,Y,N,0.095,7.75333,6.89876038968211E-15,1.00333,False,False,False,True,False,False,False,False,False,False
6,B,6,SMU_456,BsaI,Payload_2,Tag_80,Tag_177,415,24378944,SMU.456,VIMSS295247,1027963,N,N,N,Y,0.102,6.75333,1.13662465372448E-19,1.00333,False,False,False,False,False,False,False,False,False,False
6,C,6,SMU_457,BsaI,Payload_2,Tag_23,Tag_85,416,24378945,SMU.457,VIMSS295248,1029356,Y,Y,Y,N,1.259,21.50333,0.255898461667649,9.05333,True,True,True,True,True,True,True,True,True,True
6,D,6,SMU_458,BsaI,Payload_2,Tag_53,Tag_172,417,24378946,SMU.458,VIMSS295249,1027959,Y,Y,N,Y,1.814,13.75333,0.348350096190996,10.37333,True,True,True,True,True,True,True,True,True,True
6,F,6,SMU_459,BsaI,Payload_2,Tag_47,Tag_103,418,24378947,SMU.459,VIMSS295250,1027964,Y,Y,Y,N,1.842,12.75333,0.339322608715307,9.05333,True,True,True,True,True,True,True,True,True,True
6,G,6,SMU_460,BsaI,Payload_2,Tag_66,Tag_74,419,24378948,SMU.460,VIMSS295251,1027962,Y,Y,Y,N,1.849,13.00333,0.339383086283011,9.08333,True,True,True,True,True,True,True,True,True,True
6,H,6,SMU_461,BsaI,Payload_2,Tag_117,Tag_130,420,24378949,SMU.461,VIMSS295252,1028058,Y,Y,N,?,1.76,13.75333,0.326841862352169,8.90333,True,True,True,True,True,True,True,True,True,True
6,A,7,SMU_462,BsaI,Payload_2,Tag_26,Tag_157,421,24378950,SMU.462,VIMSS295253,1027966,Y,Y,N,?,1.431,21.75333,0.207730564624105,17.69333,True,True,True,True,True,True,True,True,True,True
6,B,7,SMU_463,BsaI,Payload_2,Tag_1,Tag_109,422,24378951,SMU.463,VIMSS295254,1029596,Y,Y,N,?,1.389,13.50333,0.316407524624574,7.88333,True,True,True,True,True,True,True,True,True,True
6,D,7,SMU_464,BsaI,Payload_2,Tag_13,Tag_143,423,24378952,SMU.464,VIMSS295255,1029339,N,N,N,Y,0.102,5.25333,5.2524e-320,1.00333,False,False,False,False,False,False,False,False,False,False
6,E,7,SMU_465,BsaI,Payload_2,Tag_120,Tag_146,424,24378953,SMU.465,VIMSS295256,1027968,N,N,N,Y,0.104,2.50333,1.53077872973744E-21,1.00333,False,False,False,False,False,False,False,False,False,False
6,F,7,SMU_466,BbsI,Payload_4,Tag_46,Tag_97,425,24378954,SMU.466,VIMSS295257,1029338,Y,Y,Y,N,1.751,15.00333,0.312659657260275,9.11333,True,True,True,True,True,True,True,True,True,True
6,G,7,SMU_467,BbsI,Payload_3,Tag_158,Tag_162,426,,,,,N,N,N,?,0.105,4.25333,4.15987572082782E-23,1.00333,False,False,False,False,False,False,False,False,False,False
6,H,7,SMU_469,BsaI,Payload_1,Tag_54,Tag_164,427,,,,,N,N,N,?,0.096,5.75333,1.30522932813094E-17,1.00333,False,False,False,False,False,False,False,False,False,False
6,A,8,SMU_470,BsaI,Payload_2,Tag_12,Tag_61,428,24378957,SMU.470,VIMSS295260,1029409,Y,Y,N,?,1.808,14.50333,0.340401046298247,9.83333,True,True,True,True,True,True,True,True,True,True
6,B,8,SMU_471,BsaI,Payload_2,Tag_38,Tag_47,429,24378958,SMU.471,VIMSS295261,1027965,N,N,N,Y,0.106,5.25333,3.62675467908791E-14,1.00333,False,False,False,False,False,False,False,False,False,False
6,D,8,SMU_472,BsaI,Payload_2,Tag_16,Tag_47,430,24378959,SMU.472,VIMSS295262,1027973,Y,Y,N,Y,1.754,15.75333,0.286997883569374,10.60333,True,True,True,True,True,True,True,True,True,True
6,E,8,SMU_473,BsaI,Payload_2,Tag_156,Tag_172,431,24378960,SMU.473,VIMSS295263,1029591,Y,Y,Y,N,1.753,15.75333,0.307155429084064,10.68333,True,True,True,True,True,True,True,True,True,True
6,F,8,SMU_474,BsaI,Payload_1,Tag_117,Tag_170,432,,,,,Y,Y,N,?,1.836,14.25333,0.334243595082199,10.20333,True,True,True,True,True,True,True,True,True,True
6,G,8,SMU_475,BsaI,Payload_2,Tag_127,Tag_188,433,24378962,SMU.475,VIMSS295265,1027977,Y,Y,Y,N,1.836,15.50333,0.350069059337356,10.56333,True,True,True,True,True,True,True,True,True,True
6,A,9,SMU_478,BsaI,Payload_2,Tag_70,Tag_149,434,24378963,SMU.478,VIMSS295266,1029597,N,N,N,?,0.098,2.75333,4.31886103249746E-22,1.00333,False,False,False,False,False,False,False,False,False,False
6,B,9,SMU_479,BsaI,Payload_2,Tag_35,Tag_109,435,24378964,SMU.479,VIMSS295267,1027976,Y,Y,N,?,1.197,21.75333,0.297113360138713,5.47333,True,True,True,True,True,True,True,True,True,True
6,C,9,SMU_480,BsaI,Payload_2,Tag_67,Tag_134,436,24378965,SMU.480,VIMSS295268,1027979,Y,Y,Y,N,1.49,14.75333,0.230214233644843,7.96333,True,True,True,True,True,True,True,True,True,True
6,D,9,SMU_481,BsaI,Payload_2,Tag_80,Tag_141,437,24378966,SMU.481,VIMSS295269,1029600,N,N,N,Y,0.109,3.25333,5.05215172155353E-27,1.00333,False,False,False,False,False,False,False,False,False,False
6,E,9,SMU_482,BsaI,Payload_2,Tag_67,Tag_75,438,24378967,SMU.482,VIMSS295270,1027978,Y,Y,Y,N,1.369,18.75333,0.209347361706037,8.69333,True,True,True,True,True,True,True,True,True,True
6,F,9,SMU_483,BsaI,Payload_2,Tag_28,Tag_97,439,24378968,SMU.483,VIMSS295271,1027981,Y,Y,Y,N,1.261,22.75333,0.231181449378997,10.89333,True,True,True,True,True,True,True,True,True,True
6,G,9,SMU_484,BsaI,Payload_2,Tag_55,Tag_111,440,24378969,SMU.484,VIMSS295272,1029535,Y,Y,Y,N,1.516,15.00333,0.345458044436958,9.00333,True,True,True,True,True,True,True,True,True,True
6,A,10,SMU_485,BsaI,Payload_2,Tag_12,Tag_77,441,24378970,SMU.485,VIMSS295273,1027980,Y,Y,Y,N,1.333,15.75333,0.299581311272902,9.63333,True,True,True,True,True,True,True,True,True,True
6,B,10,SMU_486,BsaI,Payload_2,Tag_164,Tag_187,442,24378971,SMU.486,VIMSS295274,1027983,Y,Y,N,?,1.263,9.75333,0.299235364742044,8.21333,True,True,True,True,True,True,True,True,True,True
6,C,10,SMU_487,BsaI,Payload_2,Tag_51,Tag_81,443,24378972,SMU.487,VIMSS295275,1029476,Y,Y,Y,N,1.2,11.00333,0.280122074297668,9.35333,True,True,True,True,True,True,True,True,True,True
6,D,10,SMU_488,BsmBI/Esp3I,Payload_6,Tag_122,Tag_134,444,24378973,SMU.488,VIMSS295276,1027972,Y,Y,Y,N,1.766,12.50333,0.319432132125253,8.31333,True,True,True,True,True,True,True,True,True,True
6,E,10,SMU_489,BsaI,Payload_2,Tag_167,Tag_169,445,24378974,SMU.489,VIMSS295277,1027985,Y,Y,Y,N,1.798,12.25333,0.33153059882048,8.12333,True,True,True,True,True,True,True,True,True,True
6,F,10,SMU_490,BsaI,Payload_1,Tag_102,Tag_159,446,,,,,Y,Y,Y,N,1.859,13.00333,0.32619653370971,9.42333,True,True,True,True,True,True,True,True,True,True
6,G,10,SMU_491,BsaI,Payload_2,Tag_60,Tag_80,447,24378976,SMU.491,VIMSS295279,1027982,Y,Y,Y,N,1.84,13.50333,0.335398516967729,9.47333,True,True,True,True,True,True,True,True,True,True
6,A,11,SMU_493,BsaI,Payload_2,Tag_84,Tag_125,448,24378977,SMU.493,VIMSS295280,1027988,Y,Y,Y,N,1.842,13.50333,0.339630561584658,9.17333,True,True,True,True,True,True,True,True,True,True
6,B,11,SMU_494,BsaI,Payload_2,Tag_36,Tag_51,449,24378978,SMU.494,VIMSS295281,1029527,Y,Y,Y,N,1.843,12.75333,0.342149885685016,8.84333,True,True,True,True,True,True,True,True,True,True
6,C,11,SMU_495,BsaI,Payload_2,Tag_75,Tag_120,450,24378979,SMU.495,VIMSS295282,1027986,Y,Y,Y,N,1.847,13.00333,0.330035939742919,9.28333,True,True,True,True,True,True,True,True,True,True
6,E,11,SMU_496,BsaI,Payload_1,Tag_12,Tag_35,451,,,,,Y,Y,N,?,1.831,11.50333,0.344006723482414,8.01333,True,True,True,True,True,True,True,True,True,True
6,F,11,SMU_497c,BbsI,Payload_3,Tag_88,Tag_192,452,24378981,SMU.497c,VIMSS295284,1029589,Y,Y,N,?,1.814,13.00333,0.330273610240917,9.16333,True,True,True,True,True,True,True,True,True,True
6,G,11,SMU_498,BsaI,Payload_2,Tag_115,Tag_133,453,24378982,SMU.498,VIMSS295285,1027989,Y,Y,N,Y,1.832,13.25333,0.337130565112471,9.27333,True,True,True,True,True,True,True,True,True,True
6,H,11,SMU_499,BsaI,Payload_2,Tag_67,Tag_74,454,24378983,SMU.499,VIMSS295286,1027992,Y,Y,N,?,1.788,13.50333,0.35004367785944,8.85333,True,True,True,True,True,True,True,True,True,True
6,A,12,SMU_500,BsaI,Payload_2,Tag_29,Tag_155,455,24378984,SMU.500,VIMSS295287												,1029501,Y,Y,Y,N,1.795,14.00333,0.332174483419648,8.96333,True,True,True,True,True,True,True,True,True,True
6,B,12,SMU_501,BsaI,Payload_2,Tag_113,Tag_178,456,24378985,SMU.501,VIMSS295288,1027991,Y,Y,Y,N,1.815,12.50333,0.330146953218927,8.57333,True,True,True,True,True,True,True,True,True,True
6,C,12,SMU_502,BsaI,Payload_2,Tag_41,Tag_57,457,24378986,SMU.502,VIMSS295289,1027995,Y,Y,N,?,1.79,12.50333,0.343043051729754,8.31333,True,True,True,True,True,True,True,True,True,True
6,D,12,SMU_503c,BsaI,Payload_1,Tag_112,Tag_162,458,24378987,SMU.503c,VIMSS295290,1029363,Y,Y,N,?,1.824,12.75333,0.350745265024357,8.37333,True,True,True,True,True,True,True,True,True,True
6,F,12,SMU_504,BsaI,Payload_2,Tag_17,Tag_56,459,24378988,SMU.504,VIMSS295291,1027994,N,N,N,?,0.101,18.75333,2.22876500351457E-17,1.00333,False,False,False,True,False,False,False,False,False,False
6,G,12,SMU_505,BsaI,Payload_2,Tag_127,Tag_145,460,24378989,SMU.505,VIMSS295292,1027997,Y,Y,Y,N,1.819,13.00333,0.333087047815991,9.31333,True,True,True,True,True,True,True,True,True,True
6,H,12,SMU_506,BsaI,Payload_2,Tag_9,Tag_96,461,24378990,SMU.506,VIMSS295293,1029358,Y,Y,N,?,1.772,12.75333,0.351468455964565,8.18333,True,True,True,True,True,True,True,True,True,True
7,B,1,SMU_507,BbsI,Payload_4,Tag_33,Tag_132,462,24378991,SMU.507,VIMSS295294,1027996,Y,Y,N,Y,1.744,12.50333,0.372934906146348,7.87333,True,True,True,True,True,True,True,True,True,True
7,C,1,SMU_508,BbsI,Payload_4,Tag_9,Tag_35,463,24378992,SMU.508,VIMSS295295,1027999,Y,Y,Y,N,1.806,12.75333,0.349743599596474,8.84333,True,True,True,True,True,True,True,True,True,True
7,D,1,SMU_509,BsaI,Payload_2,Tag_4,Tag_143,464,24378993,SMU.509,VIMSS295296,1029392,Y,Y,Y,N,1.775,13.25333,0.359692964624019,8.44333,True,True,True,True,True,True,True,True,True,True
7,E,1,SMU_510c,BsaI,Payload_1,Tag_25,Tag_39,465,24378994,SMU.510c,VIMSS295297,1027998,Y,Y,Y,N,1.766,14.50333,0.338053576940998,9.02333,True,True,True,True,True,True,True,True,True,True
7,F,1,SMU_512c,BsaI,Payload_1,Tag_132,Tag_140,466,24378995,SMU.512c,VIMSS295298,1028001,Y,Y,N,?,1.795,13.00333,0.35203250001369,8.88333,True,True,True,True,True,True,True,True,True,True
7,H,1,SMU_513,BsmBI/Esp3I,Payload_6,Tag_31,Tag_47,467,24378996,SMU.513,VIMSS295299,1029459,Y,Y,N,?,1.693,13.75333,0.33492330078911,8.75333,True,True,True,True,True,True,True,True,True,True
7,B,2,SMU_514,BsmBI/Esp3I,Payload_6,Tag_40,Tag_173,468,24378997,SMU.514,VIMSS295300,1028000,Y,Y,N,?,1.824,13.75333,0.344818810999079,9.37333,True,True,True,True,True,True,True,True,True,True
